# This file contains the mean and standard deviation of the squared overlap <ψ_alpha=2|φ_alpha>²> of the ground state wavefunction of the generalized Haldane-Shastry model with arbitrary interaction range α with the the ground state of alpha=2 Haldane-Shastry model.
# Here N is the system size, δ is the position disorder strength and α is the interaction range parameter.
# Columns: N, α, δ, mean of squared overlap <ψ_alpha=2|φ_alpha>²>, standard deviation of squared overlap
 
N, α, δ, mean, std_deviation
14 1.9 0.4 0.9998430375585664 9.727075791832545e-5
14 2.0 0.4 1.0 0.0
14 2.1 0.4 0.9998493984068852 9.28767055280191e-5
14 2.2 0.4 0.999409714926529 0.00036303237462437764
14 2.3 0.4 0.998698331515385 0.0007981885495599082
14 2.4 0.4 0.9977316760264846 0.0013866042004912246
14 2.5 0.4 0.9965253397812828 0.0021170356006768956
14 2.6 0.4 0.9950941715211655 0.0029787063649032524
14 2.7 0.4 0.9934523519712797 0.0039612855705428145
14 2.8 0.4 0.9916134526350896 0.005054872149774515
14 2.9 0.4 0.989590481884205 0.006249984006774963
14 3.0 0.4 0.987395920918876 0.00753755055995501
12 0.0 0.4 0.0076273115863778095 0.010489697686544102
12 0.0001 0.4 0.9304608343101133 0.048631562563483006
12 0.001 0.4 0.9305404665051361 0.04857942744103074
12 0.01 0.4 0.9313329889831151 0.04805997389123834
12 0.1 0.4 0.9388891065608109 0.04305428339410015
12 0.2 0.4 0.9465417834470803 0.03788977865032673
12 0.3 0.4 0.9534754131634691 0.03313278238390662
12 0.4 0.4 0.9597490488011615 0.028769589883247924
12 0.5 0.4 0.9654155700187351 0.024784872618562853
12 0.6 0.4 0.9705220454909438 0.021162449173914223
12 0.7 0.4 0.9751102088500031 0.017885844765473682
12 0.8 0.4 0.979216991414024 0.014938679723322327
12 0.9 0.4 0.982875070650125 0.012304924937340282
12 1.0 0.4 0.9861134060660115 0.009969057354316494
12 1.1 0.4 0.9889577441858904 0.007916142838528423
12 1.2 0.4 0.991431081774229 0.006131868063872929
12 1.3 0.4 0.9935540819324645 0.004602538100131949
12 1.4 0.4 0.9953454415210395 0.0033150521826065538
12 1.5 0.4 0.9968222109254363 0.002256866820804817
12 1.6 0.4 0.9980000688082769 0.001415952819281869
12 1.7 0.4 0.9988935554276445 0.0007807508248881472
12 1.8 0.4 0.9995162685579474 0.0003401285482531822
12 1.9 0.4 0.9998810261773644 8.334171617553103e-5
12 2.0 0.4 1.0 0.0
12 2.1 0.4 0.9998848237132315 8.003855974015606e-5
12 2.2 0.4 0.9995466794895027 0.0003136953912571544
12 2.3 0.4 0.9989963660159402 0.0006914943268587282
12 2.4 0.4 0.9982443509505864 0.0012042332927048281
12 2.5 0.4 0.9973008103869755 0.001842977252105111
12 2.6 0.4 0.9961756575983518 0.002599055150033824
12 2.7 0.4 0.994878563044579 0.003464060111840594
12 2.8 0.4 0.993418967360498 0.004429852130482326
12 2.9 0.4 0.991806088804828 0.005488562494472693
12 3.0 0.4 0.9900489264330503 0.006632599256049509
10 0.0 0.4 0.022261180109651377 0.03008346372533145
10 0.0001 0.4 0.9589547166965244 0.033471510177623474
10 0.001 0.4 0.9589977237542393 0.033438361392189676
10 0.01 0.4 0.9594260486088685 0.033107904948732884
10 0.1 0.4 0.9635393907275287 0.029905891348004844
10 0.2 0.4 0.9677658519248094 0.026564172036007676
10 0.3 0.4 0.9716555131705997 0.023445729599706026
10 0.4 0.4 0.9752308583471899 0.020546100420862128
10 0.5 0.4 0.9785111883353617 0.017860729795803467
10 0.6 0.4 0.9815130973765048 0.015385008683329926
10 0.7 0.4 0.9842508991222811 0.013114288730343022
10 0.8 0.4 0.9867370039250969 0.011043881818254471
10 0.9 0.4 0.9889822499834702 0.009169049440749455
10 1.0 0.4 0.9909961915633002 0.007484986273178152
10 1.1 0.4 0.9927873478093528 0.00598680138997048
10 1.2 0.4 0.994363415743137 0.004669499768853764
10 1.3 0.4 0.9957314509870079 0.0035279660098656482
10 1.4 0.4 0.9968980196114531 0.0025569515992887276
10 1.5 0.4 0.9978693243089537 0.0017510665593576014
10 1.6 0.4 0.9986513078780107 0.0011047759329117868
10 1.7 0.4 0.9992497367715155 0.0006124012436341425
10 1.8 0.4 0.9996702672349663 0.0002681268319928934
10 1.9 0.4 0.9999184963389227 6.601078068401782e-5
10 2.0 0.4 1.0 0.0
10 2.1 0.4 0.9999203598874815 6.394893503685121e-5
10 2.2 0.4 0.9996851809284018 0.00025164127780836923
10 2.3 0.4 0.9993001009525047 0.000556814015336604
10 2.4 0.4 0.998770793858701 0.0009731831182037551
10 2.5 0.4 0.9981029675355094 0.0014944701720128436
10 2.6 0.4 0.9973023576286938 0.0021144292755518566
10 2.7 0.4 0.9963747181188706 0.0028268735722836447
10 2.8 0.4 0.9953258095499717 0.003625700843191258
10 2.9 0.4 0.9941613856356366 0.004504917665169794
10 3.0 0.4 0.9928871788650424 0.005458661725561234
8 0.0 0.4 0.06895308050390693 0.08724274305982212
8 0.0001 0.4 0.9772758363536543 0.021594992954871297
8 0.001 0.4 0.9772969077011711 0.021575399186544657
8 0.01 0.4 0.9775070125791345 0.021379943206907254
8 0.1 0.4 0.9795480528612223 0.019473527422468512
8 0.2 0.4 0.9816911216939354 0.017457939879109863
8 0.3 0.4 0.9837069659298305 0.015550589824672473
8 0.4 0.4 0.9855988652185245 0.01375188244790878
8 0.5 0.4 0.987369300008489 0.012062376837548877
8 0.6 0.4 0.9890201126604793 0.010482718042862818
8 0.7 0.4 0.9905526471682501 0.009013571758295287
8 0.8 0.4 0.9919678704602559 0.007655562690410215
8 0.9 0.4 0.9932664776907255 0.006409217555901103
8 1.0 0.4 0.9944489834716955 0.005274913532449922
8 1.1 0.4 0.9955158006329763 0.0042528328420400816
8 1.2 0.4 0.9964673078104406 0.003342923991741249
8 1.3 0.4 0.9973039069418409 0.0025448700334041283
8 1.4 0.4 0.9980260715823571 0.0018580640351180296
8 1.5 0.4 0.9986343868294706 0.001281591788365058
8 1.6 0.4 0.9991295815595008 0.0008142216106757326
8 1.7 0.4 0.9995125536183648 0.00045440094965228795
8 1.8 0.4 0.9997843885698894 0.00020025935571986193
8 1.9 0.4 0.9999463725800949 4.9617272601421053e-5
8 2.0 0.4 1.0 0.0
8 2.1 0.4 0.9999469761987808 4.865611473909364e-5
8 2.2 0.4 0.9997892161894468 0.00019257959557988206
8 2.3 0.4 0.9995288395787962 0.00042853488250012365
8 2.4 0.4 0.9991681623599602 0.0007530841114109632
8 2.5 0.4 0.9987096860486268 0.0011626157969793036
8 2.6 0.4 0.9981560846424754 0.0016533742855465786
8 2.7 0.4 0.9975101898576109 0.0022214893627866303
8 2.8 0.4 0.9967749750661328 0.0028630054724079358
8 2.9 0.4 0.9959535383261859 0.0035739100788088093
8 3.0 0.4 0.9950490848606933 0.004350160784549793
6 0.0 0.4 0.2186943740186154 0.22297258971665543
6 0.0001 0.4 0.9901422885306698 0.010512731240537285
6 0.001 0.4 0.9901505419051853 0.010504229246904652
6 0.01 0.4 0.9902329295431612 0.010419332303963035
6 0.1 0.4 0.9910419421275053 0.009582987635349979
6 0.2 0.4 0.9919080811511779 0.00868205130199591
6 0.3 0.4 0.9927381138479513 0.007813171297916567
6 0.4 0.4 0.9935303992546781 0.0069787124009282634
6 0.5 0.4 0.9942833382634503 0.00618106911638497
6 0.6 0.4 0.9949953823586463 0.005422633784187797
6 0.7 0.4 0.9956650427081519 0.004705764150480038
6 0.8 0.4 0.9962908994725583 0.004032751035719976
6 0.9 0.4 0.9968716111773265 0.0034057867702026005
6 1.0 0.4 0.9974059239797048 0.0028269350736737173
6 1.1 0.4 0.9978926806548806 0.0022981030273380955
6 1.2 0.4 0.9983308291249916 0.0018210157268568128
6 1.3 0.4 0.998719430360256 0.0013971941187796836
6 1.4 0.4 0.9990576654930249 0.0010279364169682923
6 1.5 0.4 0.9993448420027824 0.0007143033776290264
6 1.6 0.4 0.9995803988516069 0.0004571075894088775
6 1.7 0.4 0.9997639104748242 0.0002569068157757249
6 1.8 0.4 0.9998950895588375 0.00011400131651671546
6 1.9 0.4 0.9999737885666652 2.8434977951220417e-5
6 2.0 0.4 1.0 0.0
6 2.1 0.4 0.9999738554139536 2.8244823677221433e-5
6 2.2 0.4 0.9998956232259844 0.00011248493473272678
6 2.3 0.4 0.9997657053831065 0.00025181614706132555
6 2.4 0.4 0.9995846329710685 0.0004451299515902323
6 2.5 0.4 0.999353060865025 0.0006911305109143153
6 2.6 0.4 0.999071761533541 0.0009883528852257762
6 2.7 0.4 0.9987416181162349 0.0013351820894346223
6 2.8 0.4 0.998363616900266 0.0017298726032909382
6 2.9 0.4 0.997938839322325 0.00217056798442582
6 3.0 0.4 0.9974684536211539 0.002655320267227796
16 0.0 0.5 0.0006946184451626757 0.000997974631907706
16 0.0001 0.5 0.8319226583403373 0.08506383955185115
16 0.001 0.5 0.8321408122067737 0.08495697374246271
16 0.01 0.5 0.8343109658324621 0.08389356617925474
16 0.1 0.5 0.8548863459869501 0.07378204193057013
16 0.2 0.5 0.8754204979204419 0.0636367020700972
16 0.3 0.5 0.8936541011995288 0.05457805454302339
16 0.4 0.5 0.9097692729228601 0.04652630148450198
16 0.5 0.5 0.9239571979667233 0.03939530902373386
16 0.6 0.5 0.9364052570089474 0.03309984823735103
16 0.7 0.5 0.9472894520899726 0.02755972799641071
16 0.8 0.5 0.9567705792859104 0.02270184639319338
16 0.9 0.5 0.964992887785473 0.018460884563696458
16 1.0 0.5 0.972084281992906 0.014779162208254353
16 1.1 0.5 0.9781574007570256 0.011606023124110368
16 1.2 0.5 0.9833111265462554 0.008897002134012427
16 1.3 0.5 0.9876322390910158 0.006612935364634377
16 1.4 0.5 0.9911970419889237 0.004719110250500619
16 1.5 0.5 0.9940728678652909 0.0031845059927011476
16 1.6 0.5 0.9963194177630553 0.0019811452027283217
16 1.7 0.5 0.9979899215134294 0.0010835590235563264
16 1.8 0.5 0.9991321240037155 0.0004683576567177747
16 1.9 0.5 0.9997891119392389 0.0001138931994451612
16 2.0 0.5 1.0 0.0
16 2.1 0.5 0.9998004963365119 0.00010779797964188845
16 2.2 0.5 0.9992233665353252 0.00041954563389614554
16 2.3 0.5 0.9982988134140773 0.0009185311484832755
16 2.4 0.5 0.9970547878377537 0.001588991915160981
16 2.5 0.5 0.995517243514715 0.0024160545266944324
16 2.6 0.5 0.9937103466174735 0.0033856889733239466
16 2.7 0.5 0.9916566491717063 0.004484672211034118
16 2.8 0.5 0.9893772335026847 0.005700557508479013
16 2.9 0.5 0.9868918336236514 0.007021647005041852
16 3.0 0.5 0.9842189382800258 0.008436965737882473
14 0.0 0.5 0.0023607071933325137 0.00322478407796526
14 0.0001 0.5 0.8788046234371374 0.07203524746878662
14 0.001 0.5 0.8789540189096373 0.07194907755340844
14 0.01 0.5 0.8804404586837156 0.071091343793499
14 0.1 0.5 0.8945678500561772 0.06290647988008259
14 0.2 0.5 0.9087598118827375 0.05462610195630247
14 0.3 0.5 0.921476496155131 0.04715789033458931
14 0.4 0.5 0.9328341191976915 0.040448727032454605
14 0.5 0.5 0.9429466685143304 0.034443311808542786
14 0.6 0.5 0.9519222308405757 0.029087359616380898
14 0.7 0.5 0.9598609624325496 0.02432942266137432
14 0.8 0.5 0.9668542217391176 0.020121788352196864
14 0.9 0.5 0.9729844767075766 0.016420785306737403
14 1.0 0.5 0.9783256937000864 0.013186729677868367
14 1.1 0.5 0.9829439975458236 0.010383668807616606
14 1.2 0.5 0.9868984581644882 0.007979025384341509
14 1.3 0.5 0.9902419089604297 0.005943207814562729
14 1.4 0.5 0.9930217382400734 0.004249226906589075
14 1.5 0.5 0.9952806201316136 0.0028723417174710345
14 1.6 0.5 0.9970571685526641 0.0017897460070827494
14 1.7 0.5 0.9983865088945848 0.0009802993721786373
14 1.8 0.5 0.9993007690061825 0.0004243025304720922
14 1.9 0.5 0.9998294950675993 0.00010331350413598623
14 2.0 0.5 1.0 0.0
14 2.1 0.5 0.9998376528373217 9.802267770740199e-5
14 2.2 0.5 0.9993661174686582 0.0003819439463848204
14 2.3 0.5 0.9986075486695247 0.0008371572329495447
14 2.4 0.5 0.9975827525971225 0.0014498321783541696
14 2.5 0.5 0.9963113180727423 0.0022068718393815578
14 2.6 0.5 0.9948117241054208 0.0030958786291603734
14 2.7 0.5 0.9931014282808159 0.004105126367046295
14 2.8 0.5 0.9911969398789574 0.005223536392975115
14 2.9 0.5 0.9891138809092098 0.0064406562121048306
14 3.0 0.5 0.986867037664416 0.007746639563362713
12 0.0 0.5 0.007957239162673161 0.010853955551512699
12 0.0001 0.5 0.9136633297801208 0.05818873861552721
12 0.001 0.5 0.9137640008821871 0.05812197577202538
12 0.01 0.5 0.9147659817162833 0.05745722109146615
12 0.1 0.5 0.9243236982379986 0.05109326505765027
12 0.2 0.5 0.9340040607080012 0.04460900482112471
12 0.3 0.5 0.9427646435533611 0.03871198798699791
12 0.4 0.5 0.950673393546875 0.033368679534188865
12 0.5 0.5 0.9577938326110184 0.02854518220954634
12 0.6 0.5 0.9641846146771015 0.024208370925059407
12 0.7 0.5 0.9698994447439742 0.020326559678563196
12 0.8 0.5 0.9749872392050555 0.016869843463853194
12 0.9 0.5 0.9794924343887018 0.013810223275777316
12 1.0 0.5 0.9834553748713557 0.011121593455548895
12 1.1 0.5 0.9869127333495097 0.008779647711689693
12 1.2 0.5 0.9898979296672618 0.006761742657386157
12 1.3 0.5 0.9924415284828858 0.005046744732208716
12 1.4 0.5 0.9945716036981183 0.0036148769904601843
12 1.5 0.5 0.9963140638518229 0.0024475756047009564
12 1.6 0.5 0.9976929368051591 0.0015273613599597247
12 1.7 0.5 0.9987306147237974 0.0008377283527120362
12 1.8 0.5 0.9994480619959204 0.0003630501332758108
12 1.9 0.5 0.9998649896214868 8.85023172007775e-5
12 2.0 0.5 1.0 0.0
12 2.1 0.5 0.9998707061005894 8.414796656934077e-5
12 2.2 0.5 0.999493828841892 0.00032820157124704784
12 2.3 0.5 0.9988852762257254 0.0007200361961471151
12 2.4 0.5 0.998060207417282 0.0012481233221329283
12 2.5 0.5 0.9970330845859235 0.001901511435008246
12 2.6 0.5 0.9958177149408427 0.002669810216348768
12 2.7 0.5 0.9944272850322756 0.003543176716545882
12 2.8 0.5 0.9928743890520388 0.004512302462410417
12 2.9 0.5 0.9911710525626828 0.005568400700176758
12 3.0 0.5 0.9893287528155811 0.006703193205915568
10 0.0 0.5 0.02333064040498288 0.03296192846759845
10 0.0001 0.5 0.9450229342509691 0.04567700146393036
10 0.001 0.5 0.9450818339427512 0.04562773281594725
10 0.01 0.5 0.9456684800507192 0.04513689195151598
10 0.1 0.5 0.9513046332027846 0.040411268582619314
10 0.2 0.5 0.9570952796727531 0.03554221273587378
10 0.3 0.5 0.9624170637864916 0.031061351168662186
10 0.4 0.5 0.9672961263846925 0.026953761728816816
10 0.5 0.5 0.9717562567270883 0.023204032713617796
10 0.6 0.5 0.9758191482018298 0.019796598306400223
10 0.7 0.5 0.9795046520058386 0.01671596987317641
10 0.8 0.5 0.9828310194683315 0.013946890410424689
10 0.9 0.5 0.9858151268122325 0.011474433347165126
10 1.0 0.5 0.9884726786636219 0.009284061772537414
10 1.1 0.5 0.9908183885507985 0.007361660060565638
10 1.2 0.5 0.9928661360535971 0.005693546702489339
10 1.3 0.5 0.9946291012594708 0.004266474776482531
10 1.4 0.5 0.996119877844086 0.0030676247192690386
10 1.5 0.5 0.9973505664997655 0.0020845927654422588
10 1.6 0.5 0.9983328506517665 0.0013053774653281234
10 1.7 0.5 0.9990780564833568 0.0007183659843835094
10 1.8 0.5 0.9995971992777427 0.0003123213537517371
10 1.9 0.5 0.9999010180091402 7.637143035356672e-5
10 2.0 0.5 1.0 0.0
10 2.1 0.5 0.9999043973225152 7.304019574341153e-5
10 2.2 0.5 0.999624236471834 0.00028567019284990333
10 2.3 0.5 0.9991693226829772 0.0006284109747360954
10 2.4 0.5 0.9985492401088018 0.0010921258380421075
10 2.5 0.5 0.9977733489254749 0.00166802121836784
10 2.6 0.5 0.9968507802871999 0.002347648369601619
10 2.7 0.5 0.9957904299148292 0.0031229054166840415
10 2.8 0.5 0.9946009509748448 0.003986039320006984
10 2.9 0.5 0.9932907467867556 0.004929647333953809
10 3.0 0.5 0.9918679637889756 0.005946677605806393
8 0.0 0.5 0.07193513196377693 0.09572117053991099
8 0.0001 0.5 0.9692343343161315 0.031072883024723955
8 0.001 0.5 0.9692638614717233 0.031042136264127353
8 0.01 0.5 0.9695582642698816 0.030735557672117705
8 0.1 0.5 0.9724161245801982 0.02775886361929264
8 0.2 0.5 0.975410499794937 0.024641997383134315
8 0.3 0.5 0.9782179434082484 0.02172611117347961
8 0.4 0.5 0.9808416196147651 0.019010861126610393
8 0.5 0.5 0.9832842776477323 0.016495131943075413
8 0.6 0.5 0.985548407295169 0.014177038963478104
8 0.7 0.5 0.9876363669259395 0.012053949449019151
8 0.8 0.5 0.9895504869112618 0.01012252123202379
8 0.9 0.5 0.9912931511994232 0.008378756156861658
8 1.0 0.5 0.9928668596895912 0.006818065214823738
8 1.1 0.5 0.9942742739344901 0.005435341998433782
8 1.2 0.5 0.9955182485681481 0.004225041054725512
8 1.3 0.5 0.9966018506981205 0.003181257880482842
8 1.4 0.5 0.9975283693210932 0.002297807639403355
8 1.5 0.5 0.9983013166210192 0.0015683001464398528
8 1.6 0.5 0.9989244227968845 0.0009862092085745104
8 1.7 0.5 0.9994016258514791 0.0005449349847246834
8 1.8 0.5 0.9997370575613886 0.00023785858582614164
8 1.9 0.5 0.999935026649485 5.838864292587249e-5
8 2.0 0.5 1.0 0.0
8 2.1 0.5 0.9999365825966978 5.626502369156558e-5
8 2.2 0.5 0.9997494967283188 0.00022087825904011941
8 2.3 0.5 0.9994435608924145 0.0004876753021636991
8 2.4 0.5 0.9990236687373182 0.0008506468181407643
8 2.5 0.5 0.9984947683098926 0.0013039486198199847
8 2.6 0.5 0.9978618418208525 0.0018419086579435514
8 2.7 0.5 0.9971298860966458 0.0024590316719962464
8 2.8 0.5 0.9963038938540187 0.0031500021304608715
8 2.9 0.5 0.995388835907743 0.003909685962183853
8 3.0 0.5 0.9943896444013037 0.004733131457930643
6 0.0 0.5 0.20721997145617654 0.2188255811928303
6 0.0001 0.5 0.9872650412981318 0.014746390277954826
6 0.001 0.5 0.9872760259325246 0.014733736119781394
6 0.01 0.5 0.9873856598358496 0.014607418203949537
6 0.1 0.5 0.988460431673218 0.01336711018707237
6 0.2 0.5 0.9896072773174217 0.012039899603026056
6 0.3 0.5 0.9907022575709237 0.010769520823705227
6 0.4 0.5 0.9917433565696608 0.00955923365416304
6 0.5 0.5 0.992728661667833 0.008412145938041255
6 0.6 0.5 0.9936563818832598 0.0073311614425579505
6 0.7 0.5 0.9945248652760598 0.006318932600443488
6 0.8 0.5 0.9953326149305627 0.0053778191890851024
6 0.9 0.5 0.9960783032338524 0.004509853812572373
6 1.0 0.5 0.9967607841829712 0.003716714795910721
6 1.1 0.5 0.9973791035036039 0.002999706822396666
6 1.2 0.5 0.9979325064224008 0.0023597493651856
6 1.3 0.5 0.9984204429995165 0.0017973727006782027
6 1.4 0.5 0.9988425709934025 0.001312721059250125
6 1.5 0.5 0.9991987562931368 0.0009055622783727095
6 1.6 0.5 0.9994890710117659 0.0005753031799818661
6 1.7 0.5 0.9997137893847334 0.0003210097994053891
6 1.8 0.5 0.9998733816593002 0.00014143154507634495
6 1.9 0.5 0.999968506192848 3.502836188670917e-5
6 2.0 0.5 1.0 0.0
6 2.1 0.5 0.9999688680009919 3.431654810964703e-5
6 2.2 0.5 0.9998762712273382 0.00013574946824964986
6 2.3 0.5 0.9997235142368519 0.00030190246144208246
6 2.4 0.5 0.9995120319795272 0.0005302415934522936
6 2.5 0.5 0.9992433763402294 0.0008181242122992282
6 2.6 0.5 0.998919202564776 0.0011628262894303975
6 2.7 0.5 0.9985412557541146 0.0015615679110647853
6 2.8 0.5 0.99811135758814 0.002011536732516715
6 2.9 0.5 0.9976313934169911 0.0025099092846217817
6 3.0 0.5 0.9971032998345043 0.0030538700867780277
16 0.0 0.6 0.0006413956495179392 0.0009492593741384744
16 0.0001 0.6 0.8184129123351406 0.0878778799416724
16 0.001 0.6 0.8186537159787158 0.08776756611322327
16 0.01 0.6 0.8210486126028528 0.08666979290395288
16 0.1 0.6 0.8437024265076501 0.07622433930300557
16 0.2 0.6 0.8662143302846519 0.06572528604119075
16 0.3 0.6 0.8861207894398179 0.056331648958128394
16 0.4 0.6 0.9036465580929346 0.04796774461200938
16 0.5 0.6 0.9190205051345263 0.0405521171051354
16 0.6 0.6 0.9324623962700055 0.03400331342295467
16 0.7 0.6 0.9441757130257191 0.028243472475579373
16 0.8 0.6 0.9543445114416499 0.023200271610682388
16 0.9 0.6 0.9631328194023343 0.018807731648423105
16 1.0 0.6 0.9706855114772134 0.01500629239482473
16 1.1 0.6 0.9771299492754185 0.011742465356359269
16 1.2 0.6 0.9825779330584655 0.008968276142745082
16 1.3 0.6 0.987127690845495 0.006640634674167914
16 1.4 0.6 0.9908657523557202 0.00472071628150265
16 1.5 0.6 0.9938686332155092 0.003173397989371101
16 1.6 0.6 0.9962043030257591 0.00196676840103799
16 1.7 0.6 0.9979334389356248 0.0010717136444353122
16 1.8 0.6 0.9991104813151669 0.00046157310529255355
16 1.9 0.6 0.9997845148309908 0.00011185486330384688
16 2.0 0.6 1.0 0.0
16 2.1 0.6 0.999797379296614 0.00010518586890537397
16 2.2 0.6 0.9992135795042844 0.00040816005352281923
16 2.3 0.6 0.998282429082512 0.0008910984979612925
16 2.4 0.6 0.9970350063587915 0.0015374828673376893
16 2.5 0.6 0.9954999316117561 0.0023319934574581413
16 2.6 0.6 0.9937036137043537 0.0032604149151147185
16 2.7 0.6 0.991670459885063 0.004309552697093161
16 2.8 0.6 0.9894230556856235 0.0054671586518546395
16 2.9 0.6 0.9869823204673317 0.006721864415608246
16 3.0 0.6 0.9843676430585513 0.008063121525102083
14 0.0 0.6 0.002140248641528909 0.0031007204021716115
14 0.0001 0.6 0.8625520403044532 0.0767423539986869
14 0.001 0.6 0.8627268206067843 0.07664673986382532
14 0.01 0.6 0.8644654228383386 0.07569540763800979
14 0.1 0.6 0.8809498008830032 0.06665575036239495
14 0.2 0.6 0.8974285294610518 0.057584571447545
14 0.3 0.6 0.9121143795909562 0.049470719174370896
14 0.4 0.6 0.9251577314640648 0.04223896973053899
14 0.5 0.6 0.9367055486750607 0.03581390179528311
14 0.6 0.6 0.9468964776838316 0.0301235953854101
14 0.7 0.6 0.9558583220583243 0.025101515605290663
14 0.8 0.6 0.9637071136628707 0.020687227675292363
14 0.9 0.6 0.9705471897697523 0.01682641431222005
14 1.0 0.6 0.9764718543581432 0.013470512091193503
14 1.1 0.6 0.9815643376547548 0.010576167207383438
14 1.2 0.6 0.9858988691646567 0.008104631055748768
14 1.3 0.6 0.9895417511029448 0.006021163998741762
14 1.4 0.6 0.9925523678885364 0.0042944831718800735
14 1.5 0.6 0.9949840993395711 0.0028962705471008753
14 1.6 0.6 0.9968851253918587 0.001800746049539325
14 1.7 0.6 0.9982991223043096 0.000984304182785295
14 1.8 0.6 0.9992658571308912 0.0004252093487012035
14 1.9 0.6 0.9998216906255637 0.0001033435842796797
14 2.0 0.6 1.0 0.0
14 2.1 0.6 0.9998315329381198 9.771532326576296e-5
14 2.2 0.6 0.9993447035493198 0.0003801353540911377
14 2.3 0.6 0.9985658398719559 0.0008319076757256844
14 2.4 0.6 0.9975193913394604 0.001438596549172355
14 2.5 0.6 0.9962281034238305 0.0021866155165116566
14 2.6 0.6 0.9947131655460321 0.003063173823408936
14 2.7 0.6 0.9929943373262823 0.004056233335519269
14 2.8 0.6 0.9910900573521629 0.0051544731596321865
14 2.9 0.6 0.9890175378700523 0.006347259682079977
14 3.0 0.6 0.9867928481490191 0.007624620198138717
12 0.0 0.6 0.007864020691395374 0.011500845043205568
12 0.0001 0.6 0.8996793895686808 0.06362324357827118
12 0.001 0.6 0.8998011832545187 0.06354649476383631
12 0.01 0.6 0.9010130234518764 0.0627827920601448
12 0.1 0.6 0.9125364665950125 0.05551557470680424
12 0.2 0.6 0.9241343413989266 0.04819176557171094
12 0.3 0.6 0.9345578777336442 0.04160060294566737
12 0.4 0.6 0.9439014646712729 0.03568441243668489
12 0.5 0.6 0.9522535700774472 0.030389058886212097
12 0.6 0.6 0.9596958548318764 0.02566458375795835
12 0.7 0.6 0.9663029573858825 0.02146534406825585
12 0.8 0.6 0.9721426938509213 0.017749865919497367
12 0.9 0.6 0.9772764961018526 0.014480545322682583
12 1.0 0.6 0.9817599683969906 0.011623277939762746
12 1.1 0.6 0.9856434847718035 0.00914706778831416
12 1.2 0.6 0.9889727786781715 0.0070236453992370915
12 1.3 0.6 0.991789496353026 0.0052271135326156905
12 1.4 0.6 0.9941316988476055 0.0037336304215556267
12 1.5 0.6 0.9960343064924211 0.0025211349867672508
12 1.6 0.6 0.9975294852233059 0.0015691146495864297
12 1.7 0.6 0.9986469776465176 0.0008584137698751806
12 1.8 0.6 0.9994143836743485 0.0003710790454205766
12 1.9 0.6 0.999857396505658 9.023722062402946e-5
12 2.0 0.6 1.0 0.0
12 2.1 0.6 0.9998646333388251 8.53910115385952e-5
12 2.2 0.6 0.9994723284498127 0.00033228990610753264
12 2.3 0.6 0.9988428251071882 0.000727389123208863
12 2.4 0.6 0.9979946679923238 0.0012581594296039416
12 2.5 0.6 0.9969452893601982 0.0019128209876631947
12 2.6 0.6 0.9957110803444599 0.0026803173860213566
12 2.7 0.6 0.9943074533709905 0.0035502907246211367
12 2.8 0.6 0.9927488976495752 0.004513056454913463
12 2.9 0.6 0.9910490292824213 0.00555957720738949
12 3.0 0.6 0.989220637167018 0.006681435275524158
10 0.0 0.6 0.02345767480490958 0.031655290732102555
10 0.0001 0.6 0.9389492816349863 0.049937601889343444
10 0.001 0.6 0.9390165555595295 0.04988134075383821
10 0.01 0.6 0.9396865162649883 0.04932105862562471
10 0.1 0.6 0.9461135304747446 0.043947882432452304
10 0.2 0.6 0.9526951680328405 0.038452920523572215
10 0.3 0.6 0.958719959405878 0.03343517987678346
10 0.4 0.6 0.9642192037344628 0.028870340149278927
10 0.5 0.6 0.9692222406564862 0.024734143981932948
10 0.6 0.6 0.9737565130433041 0.021002794587984555
10 0.7 0.6 0.9778476795260292 0.017653208311638385
10 0.8 0.6 0.9815197548327779 0.014663162868837364
10 0.9 0.6 0.9847952616777363 0.012011372917802866
10 1.0 0.6 0.9876953827202378 0.009677516828235345
10 1.1 0.6 0.9902401049410066 0.007642232148426662
10 1.2 0.6 0.9924483517433992 0.005887092225299475
10 1.3 0.6 0.9943381003004922 0.0043945725438960075
10 1.4 0.6 0.9959264832645363 0.0031480124316937623
10 1.5 0.6 0.9972298750581642 0.0021315756422360947
10 1.6 0.6 0.9982639636867101 0.0013302118341657924
10 1.7 0.6 0.9990438094413399 0.0007296199577526671
10 1.8 0.6 0.999583892080152 0.00031621393064439464
10 1.9 0.6 0.9998981481406223 7.709062376872504e-5
10 2.0 0.6 1.0 0.0
10 2.1 0.6 0.9999023781978383 7.331718307898476e-5
10 2.2 0.6 0.9996177383940362 0.00028601623088840664
10 2.3 0.6 0.9991580741768618 0.0006276454106607046
10 2.4 0.6 0.9985349267717663 0.0010883038032090543
10 2.5 0.6 0.9977593925426937 0.0016586190887042183
10 2.6 0.6 0.9968421290283802 0.002329726384874687
10 2.7 0.6 0.9957933601200102 0.0030932480207823184
10 2.8 0.6 0.994622880864681 0.003941274138077223
10 2.9 0.6 0.9933400622721517 0.00486634401939927
10 3.0 0.6 0.9919538564093036 0.005861428052146099
8 0.0 0.6 0.07228259357968636 0.09262953435455794
8 0.0001 0.6 0.9639379142429206 0.035724381810511074
8 0.001 0.6 0.9639739725695183 0.03568702015671415
