# This file contains the mean r-statistics values and standard errors for the generalized Haldane-Shastry model with arbitrary interaction range α 
 for various parameters in m=0 sector to analyse the data collapse as function of effective parameters αδ.
# Here N is the system size, hj is the magnetic field strength, δ is the position disorder strength and α is the interaction range parameter.
# Columns: N, hj, δ, αδ, mean_r_statistic, std_error
 
N, hj, δ, αδ, mean_r_statistic, std_error
14 0.5 0.3 11.0 0.3848023711647824 0.00043773230591901595
14 0.5 0.3 11.5 0.3842813065383717 0.0004327446847586325
14 0.5 0.3 12.0 0.38347364222591873 0.00044807216436059153
14 0.5 0.3 12.5 0.3833211758591356 0.00046487453059105335
14 0.5 0.3 13.0 0.3827515994941169 0.0004904666595421213
14 0.5 0.3 13.5 0.382818310522563 0.0005149180192389668
14 0.5 0.3 14.0 0.38220606667488927 0.0005100527968031715
14 0.5 0.3 14.5 0.38111644429554487 0.0005655056964394658
14 0.5 0.3 15.0 0.38152656548134306 0.000534450759293513
14 0.5 0.5 0.5 0.5293382960177203 0.00016196734587078018
14 0.5 0.5 1.0 0.5213979579505665 0.0003946905634515082
14 0.5 0.5 1.5 0.4938248959406711 0.0007697565417097111
14 0.5 0.5 2.0 0.4691901540738504 0.0008522337885871699
14 0.5 0.5 2.5 0.44976443103068714 0.0008143255763036056
14 0.5 0.5 3.0 0.43331612791625373 0.0007860590672111705
14 0.5 0.5 3.5 0.4233059110103181 0.0006790975938483853
14 0.5 0.5 4.0 0.4148016583987893 0.0005774577388026933
14 0.5 0.5 4.5 0.40839505390157327 0.0005034071191616408
14 0.5 0.5 5.0 0.404226791679093 0.00043369185245671193
14 0.5 0.5 5.5 0.4010813248587427 0.00040074772874769627
14 0.5 0.5 6.0 0.39814389170474157 0.0003569991449943841
14 0.5 0.5 6.5 0.3961638258255133 0.00034208894476534267
14 0.5 0.5 7.0 0.39444564011766264 0.0003272442311752153
14 0.5 0.5 7.5 0.392529793959724 0.00032900937013793566
14 0.5 0.5 8.0 0.39174659045557 0.00032407860573853046
14 0.5 0.5 8.5 0.3901073889274901 0.0003123281858766642
14 0.5 0.5 9.0 0.3891873648679229 0.00034708049161677587
14 0.5 0.5 9.5 0.3877350270746827 0.00034378748856953923
14 0.5 0.5 10.0 0.38700916174032596 0.00037018273509047643
14 0.5 0.5 10.5 0.38684917799986235 0.0003835694126112205
14 0.5 0.5 11.0 0.38510384529887115 0.0004068300480515811
14 0.5 0.5 11.5 0.3849141189508528 0.00043380590174522954
14 0.5 0.5 12.0 0.38459158388472575 0.00045001407120538414
14 0.5 0.5 12.5 0.3838188206481343 0.000463234377731303
14 0.5 0.5 13.0 0.3834230782630719 0.0004891019576425403
14 0.5 0.5 13.5 0.38346471017094363 0.0005241651547290209
14 0.5 0.5 14.0 0.3826109526548646 0.00048543060860202557
14 0.5 0.5 14.5 0.3812104587563617 0.0005758325309227695
14 0.5 0.5 15.0 0.38148209533662325 0.0005299471819098299
14 0.5 0.8 0.5 0.5266447752517199 0.00017589212667612524
14 0.5 0.8 1.0 0.5111951790329502 0.0006386525618788599
14 0.5 0.8 1.5 0.4877343274863514 0.0007946388586499917
14 0.5 0.8 2.0 0.4725128957261301 0.0007535491965130205
14 0.5 0.8 2.5 0.4581106317163763 0.0007727593442849772
14 0.5 0.8 3.0 0.4451200386672146 0.0007398933032756412
14 0.5 0.8 3.5 0.43096411702930454 0.00067268308195582
14 0.5 0.8 4.0 0.4211108507973437 0.0005871569555081489
14 0.5 0.8 4.5 0.4141887095600875 0.0005346486949825285
14 0.5 0.8 5.0 0.40847488927855713 0.000490682231100517
14 0.5 0.8 5.5 0.40397042076356876 0.0004095810261850097
14 0.5 0.8 6.0 0.3998777942438669 0.00038639772482993763
14 0.5 0.8 6.5 0.39789756996391734 0.0003643118375812473
14 0.5 0.8 7.0 0.3951731957334627 0.0003375242212566479
14 0.5 0.8 7.5 0.3930698079684069 0.00034253739747180896
14 0.5 0.8 8.0 0.3923320077152616 0.0003197744838105517
14 0.5 0.8 8.5 0.39071969222301794 0.00034732389011121436
14 0.5 0.8 9.0 0.3896685666417801 0.000334912686351303
14 0.5 0.8 9.5 0.38833375823343497 0.00036269287316706287
14 0.5 0.8 10.0 0.38720569626520474 0.0003815984727746048
14 0.5 0.8 10.5 0.38680155050047577 0.0003756049072580762
14 0.5 0.8 11.0 0.3862476694296207 0.00038825509843170295
14 0.5 0.8 11.5 0.385327784602143 0.0004020510141194789
14 0.5 0.8 12.0 0.3848141130390504 0.00045345805884599303
14 0.5 0.8 12.5 0.38397174707550913 0.0004551534836134316
14 0.5 0.8 13.0 0.3830188089816235 0.0004854470615995942
14 0.5 0.8 13.5 0.3829876826684296 0.0004692723360043358
14 0.5 0.8 14.0 0.382364752839694 0.0004925782092960322
14 0.5 0.8 14.5 0.38261411498892833 0.0005160885346097083
14 0.5 0.8 15.0 0.3814591770815153 0.0005251340591146351
14 0.5 1.0 0.5 0.5216595677144867 0.0002797447684444171
14 0.5 1.0 1.0 0.5075451267821832 0.0006932835923724159
14 0.5 1.0 1.5 0.48889198182285964 0.0007862681786863308
14 0.5 1.0 2.0 0.4749035570096395 0.000765686201329287
14 0.5 1.0 2.5 0.46203460080049225 0.0007149246378619161
14 0.5 1.0 3.0 0.4502362756791769 0.0006867041866297101
14 0.5 1.0 3.5 0.43879619601604264 0.000652645733573434
14 0.5 1.0 4.0 0.4284888301612623 0.0006101649870760801
14 0.5 1.0 4.5 0.4199245409998578 0.0005473153570907214
14 0.5 1.0 5.0 0.4129954014502798 0.000513074990401546
14 0.5 1.0 5.5 0.40674264521245196 0.0005579524590727961
14 0.5 1.0 6.0 0.402584832842945 0.0004073187363008663
14 0.5 1.0 6.5 0.39956760241816025 0.00045603636212486487
14 0.5 1.0 7.0 0.397163225817914 0.0004514237666827551
14 0.5 1.0 7.5 0.3942608050389333 0.0004481195747141185
14 0.5 1.0 8.0 0.39286498235264306 0.0004759024232947721
14 0.5 1.0 8.5 0.39076870949615977 0.0006230980478825174
14 0.5 1.0 9.0 0.3886839617049153 0.000730614666274296
14 0.5 1.0 9.5 0.3878369927630321 0.0007353010918773837
14 0.5 1.0 10.0 0.3854084918809204 0.0008441726107169323
14 0.5 1.0 10.5 0.38425240914771475 0.0009687922351205888
14 0.5 1.0 11.0 0.382882030480844 0.0009780925055524058
14 0.5 1.0 11.5 0.3799613905315557 0.0012639865630630022
14 0.5 1.0 12.0 0.37757753210465045 0.001528538120315226
14 0.5 1.0 12.5 0.37721871952105646 0.0014795130974661471
14 0.5 1.0 13.0 0.37313654047876915 0.0017698746801881372
14 0.5 1.0 13.5 0.37202688461662864 0.0017098701591013316
14 0.5 1.0 14.0 0.3718196367647786 0.0017366822115434017
14 0.5 1.0 14.5 0.36795791043710024 0.0019637242698695204
14 0.5 1.0 15.0 0.3654910806750463 0.002008663944049926
12 0.5 0.1 0.5 0.5295711963675941 0.0003161487602234009
12 0.5 0.1 1.0 0.5232580121884097 0.0003878958415236352
12 0.5 0.1 1.5 0.4951308627157418 0.0007977055057015426
12 0.5 0.1 2.0 0.46626202720247173 0.0009052839982416442
12 0.5 0.1 2.5 0.4476831394231047 0.00084331519688422
12 0.5 0.1 3.0 0.43386796630674096 0.0007940659396463562
12 0.5 0.1 3.5 0.42550639314002625 0.0007206275549140609
12 0.5 0.1 4.0 0.4181995878825767 0.0006524015848010019
12 0.5 0.1 4.5 0.4114200140201005 0.0006152549505019944
12 0.5 0.1 5.0 0.40658820412579144 0.0005926889449232014
12 0.5 0.1 5.5 0.4036996550405085 0.0005613125846156237
12 0.5 0.1 6.0 0.39947187141588136 0.0005835095763611242
12 0.5 0.1 6.5 0.39649431792555867 0.0005750423517008795
12 0.5 0.1 7.0 0.39510769966554327 0.00057040306201014
12 0.5 0.1 7.5 0.39164510922986967 0.0005928614920467214
12 0.5 0.1 8.0 0.3892213964916624 0.0006246672852740867
12 0.5 0.1 8.5 0.3880493168772815 0.0005981616154768141
12 0.5 0.1 9.0 0.386043868384708 0.0006145840288788047
12 0.5 0.1 9.5 0.38477383365115386 0.0006423871480351945
12 0.5 0.1 10.0 0.3833033160943985 0.0006614314417593093
12 0.5 0.1 10.5 0.3820764583715968 0.0007048248361625884
12 0.5 0.1 11.0 0.38118513264125614 0.0006846407527082658
12 0.5 0.1 11.5 0.38022632703105447 0.0007357565772243253
12 0.5 0.1 12.0 0.37966867754105144 0.0007535819357491322
12 0.5 0.1 12.5 0.378437040031694 0.000775092921125046
12 0.5 0.1 13.0 0.37786455036314087 0.0008413781748020219
12 0.5 0.1 13.5 0.37685966908906765 0.0008235863513500927
12 0.5 0.1 14.0 0.3772959714539063 0.0008161532068260787
12 0.5 0.1 14.5 0.37542280233207037 0.0008352253355320228
12 0.5 0.1 15.0 0.37371629813640383 0.0009135418366910294
12 0.5 0.3 0.5 0.5276580181599035 0.0003201116555808364
12 0.5 0.3 1.0 0.5219035845574742 0.0004321920239395531
12 0.5 0.3 1.5 0.49388894402320577 0.0007785154667668366
12 0.5 0.3 2.0 0.46685987935518325 0.0008614020140617461
12 0.5 0.3 2.5 0.4494422600850925 0.0008359647604238143
12 0.5 0.3 3.0 0.43798151796373247 0.0008257211034223889
12 0.5 0.3 3.5 0.4266306712089161 0.0007372935438818766
12 0.5 0.3 4.0 0.4211410920582649 0.0007155902210950951
12 0.5 0.3 4.5 0.4153755489869592 0.0006393362084577091
12 0.5 0.3 5.0 0.4093298849911222 0.0006283814956269994
12 0.5 0.3 5.5 0.4035734166790364 0.0005769272487983618
12 0.5 0.3 6.0 0.40150572705024473 0.0005891158503914419
12 0.5 0.3 6.5 0.39725806424563015 0.0005753680162102876
12 0.5 0.3 7.0 0.39400631087372306 0.0005944909710186954
12 0.5 0.3 7.5 0.3934029600697244 0.0005493240925644091
12 0.5 0.3 8.0 0.3893243694892904 0.0006068581904737325
12 0.5 0.3 8.5 0.38766187549888054 0.0005828386080416689
12 0.5 0.3 9.0 0.3870147178991244 0.0006164642203340493
12 0.5 0.3 9.5 0.3849585049410176 0.0006520607063327552
12 0.5 0.3 10.0 0.3829637710461663 0.0006653830914620033
12 0.5 0.3 10.5 0.38272928540799694 0.0006992429315962388
12 0.5 0.3 11.0 0.3814832259551 0.0007252486339305959
12 0.5 0.3 11.5 0.38031947142078715 0.0007071606209265613
12 0.5 0.3 12.0 0.3794256221257782 0.0007735150389764761
12 0.5 0.3 12.5 0.37863940920497413 0.0007197301350640551
12 0.5 0.3 13.0 0.3774336572475233 0.0007791967642189647
12 0.5 0.3 13.5 0.3744545989819819 0.0008546086536741039
12 0.5 0.3 14.0 0.37658950377183564 0.0007956549047826023
12 0.5 0.3 14.5 0.3748782173280577 0.0008797878811932603
12 0.5 0.3 15.0 0.37589184140607695 0.0008148772770629475
12 0.5 0.5 0.5 0.5264753144015644 0.0003084637815563367
12 0.5 0.5 1.0 0.5136335080109055 0.0005702668612720272
12 0.5 0.5 1.5 0.49007158280447405 0.0007668618953015356
12 0.5 0.5 2.0 0.47088588489190913 0.0008271849809219275
12 0.5 0.5 2.5 0.4541390254769177 0.0007879566237932155
12 0.5 0.5 3.0 0.44114593705447264 0.0008009608652749789
12 0.5 0.5 3.5 0.4298809796539497 0.0007207521378394466
12 0.5 0.5 4.0 0.42136831464768776 0.0006866587408295405
12 0.5 0.5 4.5 0.4166875525504317 0.0006297965955875021
12 0.5 0.5 5.0 0.41006186820480345 0.0006116512068190371
12 0.5 0.5 5.5 0.4076468060278495 0.000618930741274336
12 0.5 0.5 6.0 0.4019785990650509 0.0005703765247560476
12 0.5 0.5 6.5 0.39838111968739426 0.0005984007881925901
12 0.5 0.5 7.0 0.3954384787266828 0.0005825840836797797
12 0.5 0.5 7.5 0.3934114206911744 0.0006040254657717342
12 0.5 0.5 8.0 0.3912330172012229 0.0005806759362906794
12 0.5 0.5 8.5 0.388292407315412 0.0006076941823864405
12 0.5 0.5 9.0 0.38713337940238945 0.0006272991165967468
12 0.5 0.5 9.5 0.38482388182620536 0.0006671538643100064
12 0.5 0.5 10.0 0.3837510690371908 0.0006307205353010721
12 0.5 0.5 10.5 0.38200052087105857 0.0007025004155281515
12 0.5 0.5 11.0 0.38202553969891406 0.000675491394238715
12 0.5 0.5 11.5 0.38068873702578476 0.000731082514469987
12 0.5 0.5 12.0 0.37957069167505136 0.0007290055800551635
12 0.5 0.5 12.5 0.37862775950873895 0.000730644293024678
12 0.5 0.5 13.0 0.3768275976309445 0.000825690179585517
12 0.5 0.5 13.5 0.37698718569884865 0.0007816068567104706
12 0.5 0.5 14.0 0.3750210491874893 0.0008774027982899705
12 0.5 0.5 14.5 0.3754905396885024 0.0008099546514521936
12 0.5 0.5 15.0 0.3749211979969287 0.0008575458202528082
12 0.5 0.8 0.5 0.521010280862571 0.0003410797032365925
12 0.5 0.8 1.0 0.5055619242137871 0.0007237140371876939
12 0.5 0.8 1.5 0.48473486071984484 0.0007439417170815126
12 0.5 0.8 2.0 0.4729297922015524 0.0007476670304162352
12 0.5 0.8 2.5 0.46103187881974544 0.0007424104165923267
12 0.5 0.8 3.0 0.449853492862272 0.0007455663949790604
12 0.5 0.8 3.5 0.43936544621554935 0.0007011452406575486
12 0.5 0.8 4.0 0.4295422037201293 0.0006869706616994167
12 0.5 0.8 4.5 0.4217458732390679 0.0006920756665643023
12 0.5 0.8 5.0 0.4147388464921087 0.0006390330049805537
12 0.5 0.8 5.5 0.40899073846914985 0.0006036947633106071
12 0.5 0.8 6.0 0.404594185624849 0.0006343826274431515
12 0.5 0.8 6.5 0.40081602865797006 0.0005817768320714163
12 0.5 0.8 7.0 0.3977099567872017 0.0006265238634135153
12 0.5 0.8 7.5 0.394267511621067 0.000564727666219398
12 0.5 0.8 8.0 0.3922473156261109 0.0006506459963424055
12 0.5 0.8 8.5 0.39057173226023506 0.0006243514680042012
12 0.5 0.8 9.0 0.38785156027694434 0.0006009043421770397
12 0.5 0.8 9.5 0.38610901833882033 0.0006186017243634793
12 0.5 0.8 10.0 0.38422379378751575 0.0006789647133435746
12 0.5 0.8 10.5 0.38392586621439195 0.0006507672896979673
12 0.5 0.8 11.0 0.3824478767220714 0.0006806316857627244
12 0.5 0.8 11.5 0.3814412653250486 0.0006746537219503598
12 0.5 0.8 12.0 0.3798131343303362 0.0007003103015914549
12 0.5 0.8 12.5 0.3797964439134384 0.0007133743064619978
12 0.5 0.8 13.0 0.37802182408987284 0.0007640959694974502
12 0.5 0.8 13.5 0.37679156117020945 0.0007763985865301121
12 0.5 0.8 14.0 0.37684505879972363 0.0007944111452217193
12 0.5 0.8 14.5 0.37561411743951695 0.0008530649581194301
12 0.5 0.8 15.0 0.37460593211095056 0.0008546652484257419
12 0.5 1.0 0.5 0.5140132977751369 0.00043403007774296437
12 0.5 1.0 1.0 0.5023066428625906 0.0007592829256672247
12 0.5 1.0 1.5 0.4847632371726569 0.0008241409139090486
12 0.5 1.0 2.0 0.47246003801908876 0.0007664846192874355
12 0.5 1.0 2.5 0.4634399057377207 0.0007358989587006556
12 0.5 1.0 3.0 0.4552966785681072 0.0007128128234235838
12 0.5 1.0 3.5 0.4442786631689644 0.0006880763890134426
12 0.5 1.0 4.0 0.43568855005212764 0.0007229272469854077
12 0.5 1.0 4.5 0.42750366667091094 0.0006752289567919365
12 0.5 1.0 5.0 0.41985114883105423 0.0006358813970898879
12 0.5 1.0 5.5 0.41342140134312744 0.0006546465665522955
12 0.5 1.0 6.0 0.40819402018303913 0.0006109393504660083
12 0.5 1.0 6.5 0.40398407063552483 0.000597614272932138
12 0.5 1.0 7.0 0.39967002623125436 0.0005978836606734557
12 0.5 1.0 7.5 0.39644061188226465 0.0006366583353846732
12 0.5 1.0 8.0 0.3929438831645479 0.0005952414004248195
12 0.5 1.0 8.5 0.3907065276508604 0.0006269604682032086
12 0.5 1.0 9.0 0.38891085728231684 0.0006972770908424386
12 0.5 1.0 9.5 0.385504718109932 0.0009967007686643903
12 0.5 1.0 10.0 0.3844632831041035 0.0009048150295500874
12 0.5 1.0 10.5 0.3820216653467293 0.0009957310176928458
12 0.5 1.0 11.0 0.38010357868904254 0.0010329097876601832
12 0.5 1.0 11.5 0.3791026743935323 0.0010516828912255488
12 0.5 1.0 12.0 0.37784104674962343 0.0010731205421609259
12 0.5 1.0 12.5 0.37415449512216364 0.0013426650981633312
12 0.5 1.0 13.0 0.3734117721391365 0.0013160386299159903
12 0.5 1.0 13.5 0.3701675137912688 0.0015230710416983951
12 0.5 1.0 14.0 0.36490841058913015 0.0017250305148759101
12 0.5 1.0 14.5 0.3668306424157835 0.0016461780200611332
12 0.5 1.0 15.0 0.3622457044187479 0.0019148359051652576
10 0.1 0.1 0.5 0.5013822101060674 0.000719499051721624
10 0.1 0.1 1.0 0.5059754197414409 0.0006784774835473101
10 0.1 0.1 1.5 0.4893654418987404 0.0007469454483720916
10 0.1 0.1 2.0 0.478938894991101 0.0007498320522340335
10 0.1 0.1 2.5 0.47411731428345966 0.000801967320807553
10 0.1 0.1 3.0 0.46730927932399396 0.000873786018755437
10 0.1 0.1 3.5 0.45887270860442303 0.0009594535331551297
10 0.1 0.1 4.0 0.4511939070993233 0.0010650311465159848
10 0.1 0.1 4.5 0.4425114417668525 0.0011523560545869521
10 0.1 0.1 5.0 0.4335364555034199 0.0011709138617297056
10 0.1 0.1 5.5 0.4242402025572851 0.001203125613407666
10 0.1 0.1 6.0 0.420619489051635 0.0012484443382570452
10 0.1 0.1 6.5 0.41091465266541627 0.001253115692508301
10 0.1 0.1 7.0 0.4012007732418844 0.0013059909107204872
10 0.1 0.1 7.5 0.3981721548429947 0.0012778069683258059
10 0.1 0.1 8.0 0.390804288761885 0.0013191371091079227
10 0.1 0.1 8.5 0.3870420191648894 0.0012840309524569484
10 0.1 0.1 9.0 0.38256210653486805 0.0013011219010662953
10 0.1 0.1 9.5 0.3793448157003594 0.0012587841576401529
10 0.1 0.1 10.0 0.37377517881466504 0.001302630662635224
10 0.1 0.1 10.5 0.37292786453059407 0.0013613599183386607
10 0.1 0.1 11.0 0.36769735932722236 0.0012968592566073053
10 0.1 0.1 11.5 0.36538013018047893 0.0013027964390767395
10 0.1 0.1 12.0 0.3656125673391804 0.0013030750369112676
10 0.1 0.1 12.5 0.36471897892125266 0.0013184668459161422
10 0.1 0.1 13.0 0.35886395917355285 0.0013280324603836679
10 0.1 0.1 13.5 0.35864878536719547 0.001277380744844494
10 0.1 0.1 14.0 0.3580389510331716 0.001254929542553079
10 0.1 0.1 14.5 0.3558368445702047 0.0013110120839800764
10 0.1 0.1 15.0 0.3557618901030205 0.0013180207139548627
10 0.1 0.3 0.5 0.50366146577711 0.000640858089856663
10 0.1 0.3 1.0 0.49440621136219354 0.0007402299069253415
10 0.1 0.3 1.5 0.48478392873779275 0.0008129961245043211
10 0.1 0.3 2.0 0.4790898287752089 0.000795925189279931
10 0.1 0.3 2.5 0.4755561539472863 0.0007855711685944836
10 0.1 0.3 3.0 0.4691763242995339 0.0008697624936889905
10 0.1 0.3 3.5 0.4612442964383486 0.0009241186997043557
10 0.1 0.3 4.0 0.45479411826954713 0.0010361723860247455
10 0.1 0.3 4.5 0.44413535072953175 0.0010960233872159132
10 0.1 0.3 5.0 0.4356576931263814 0.001116514781719418
10 0.1 0.3 5.5 0.4283044080327966 0.0012364257189918942
10 0.1 0.3 6.0 0.4175446706378419 0.0012647069679511532
10 0.1 0.3 6.5 0.4125565274030065 0.0013093156920325354
10 0.1 0.3 7.0 0.40487184815960625 0.0013138126130406904
10 0.1 0.3 7.5 0.39868288133380203 0.001317029784534295
10 0.1 0.3 8.0 0.3950625364918976 0.0013411667350403346
10 0.1 0.3 8.5 0.3873509135425294 0.001263758567745115
10 0.1 0.3 9.0 0.38400790340366986 0.0013109423969034745
10 0.1 0.3 9.5 0.38070175017330093 0.001314832282663144
10 0.1 0.3 10.0 0.3792158825261605 0.0012694598894150003
10 0.1 0.3 10.5 0.3731237175979341 0.001309725966626692
10 0.1 0.3 11.0 0.37199829989716854 0.001286419914551091
10 0.1 0.3 11.5 0.367390956718751 0.0012822343923214673
10 0.1 0.3 12.0 0.3645123180081445 0.00128493937675582
10 0.1 0.3 12.5 0.36352661836626543 0.0012848820382237492
10 0.1 0.3 13.0 0.36190547616411983 0.0013036717582856532
10 0.1 0.3 13.5 0.3598692086461152 0.0012776235532147573
10 0.1 0.3 14.0 0.3604278488301579 0.0012726180105808278
10 0.1 0.3 14.5 0.35704622265759656 0.0013043951136722347
10 0.1 0.3 15.0 0.35477611306601553 0.0012710356248825955
10 0.1 0.5 0.5 0.5040947175174753 0.0006621728048824173
10 0.1 0.5 1.0 0.48299527004536597 0.0008283880287316369
10 0.1 0.5 1.5 0.4732244173543597 0.0008286833606468976
10 0.1 0.5 2.0 0.47329803873175397 0.0008108854231433513
10 0.1 0.5 2.5 0.4734714485789275 0.0008264753324545331
10 0.1 0.5 3.0 0.4706323987859607 0.0008027885697760928
10 0.1 0.5 3.5 0.4635488248398223 0.0008999143615019346
10 0.1 0.5 4.0 0.4555335509276032 0.0010015201511185045
10 0.1 0.5 4.5 0.44919544816438245 0.0010720647302583635
10 0.1 0.5 5.0 0.43848616211695046 0.0011638861325210669
10 0.1 0.5 5.5 0.4316208204188693 0.001211726892279457
10 0.1 0.5 6.0 0.4216159212392998 0.0012139374866326977
10 0.1 0.5 6.5 0.4152803406123436 0.0012413390840992301
10 0.1 0.5 7.0 0.40607133436773696 0.0012096564461412448
10 0.1 0.5 7.5 0.4029817421486458 0.0013114981544202976
10 0.1 0.5 8.0 0.394795864182399 0.001323886934827639
10 0.1 0.5 8.5 0.39179652602432413 0.0012671064967683873
10 0.1 0.5 9.0 0.3869729595727997 0.00136677329540254
10 0.1 0.5 9.5 0.38322366319291534 0.0013074939572770019
10 0.1 0.5 10.0 0.37668541895653385 0.001304833947540622
10 0.1 0.5 10.5 0.3744480264737735 0.0013010953646207756
10 0.1 0.5 11.0 0.3722387501274713 0.0013115646746853671
10 0.1 0.5 11.5 0.36933903979920735 0.0012221039568893436
10 0.1 0.5 12.0 0.3692022175475969 0.0012540623176863375
10 0.1 0.5 12.5 0.36465755494041596 0.0012984102342284932
10 0.1 0.5 13.0 0.3618649064458983 0.0012811702114311917
10 0.1 0.5 13.5 0.3609033489757804 0.0013031668402195096
10 0.1 0.5 14.0 0.36023429187152445 0.0012440278360397246
10 0.1 0.5 14.5 0.358971862382739 0.0013514347429407518
10 0.1 0.5 15.0 0.35718889702992673 0.0013262888603203312
10 0.1 0.8 0.5 0.4896107851658645 0.0007679289961279746
10 0.1 0.8 1.0 0.4747042630202833 0.0009097386978058942
10 0.1 0.8 1.5 0.4618155913259929 0.000830073677224681
10 0.1 0.8 2.0 0.4604850495253595 0.0008200084685490102
10 0.1 0.8 2.5 0.46370363253639607 0.000825180841646952
10 0.1 0.8 3.0 0.46485255138663384 0.0008315558442652906
10 0.1 0.8 3.5 0.46293309372990904 0.0008943822149500829
10 0.1 0.8 4.0 0.45881477794375175 0.0009414593564015213
10 0.1 0.8 4.5 0.45130506163824463 0.0010558315127795841
10 0.1 0.8 5.0 0.44368701998048493 0.0011134631512446458
10 0.1 0.8 5.5 0.4363622660300917 0.0011444235291268503
10 0.1 0.8 6.0 0.428977058788204 0.0011776865931811351
10 0.1 0.8 6.5 0.42040457290885447 0.0012111135476821305
10 0.1 0.8 7.0 0.4126261912038453 0.0012425008353082235
10 0.1 0.8 7.5 0.4054042094649925 0.0012919675047798405
10 0.1 0.8 8.0 0.3983463580859184 0.00130800669430642
10 0.1 0.8 8.5 0.3950875302112681 0.001260712819834481
10 0.1 0.8 9.0 0.3887518335861683 0.0013338663621594523
10 0.1 0.8 9.5 0.3825349179127513 0.0013058333654376918
10 0.1 0.8 10.0 0.38098133628198844 0.0012706943348896537
10 0.1 0.8 10.5 0.37797107553669096 0.0013153238771415345
10 0.1 0.8 11.0 0.3756351000316246 0.0012394005234708499
10 0.1 0.8 11.5 0.37296102087674726 0.0012686606491828494
10 0.1 0.8 12.0 0.3705458702980685 0.0012437335368866492
10 0.1 0.8 12.5 0.3677691046132249 0.0012215295031706732
10 0.1 0.8 13.0 0.3641289103372259 0.0012957923703539125
10 0.1 0.8 13.5 0.364277721713203 0.001287522131584078
10 0.1 0.8 14.0 0.3609983342202142 0.0012671898664629653
10 0.1 0.8 14.5 0.36012644856497406 0.001271239107065974
10 0.1 0.8 15.0 0.35802376881421916 0.0013260068890229904
10 0.1 1.0 0.5 0.4784470499411933 0.000804260654078282
10 0.1 1.0 1.0 0.46940610968318636 0.0009479095672059967
10 0.1 1.0 1.5 0.4613768334669912 0.0008971433397186846
10 0.1 1.0 2.0 0.45534627889353196 0.0008458732792532746
10 0.1 1.0 2.5 0.457607179559278 0.0008028827828775972
10 0.1 1.0 3.0 0.4610855939007639 0.0008221839818310754
10 0.1 1.0 3.5 0.4604903215001069 0.000830727495444105
10 0.1 1.0 4.0 0.45709802451695514 0.0008861961746601159
10 0.1 1.0 4.5 0.45292091227394066 0.0009360426281996873
10 0.1 1.0 5.0 0.4470772763829795 0.001068410037112247
10 0.1 1.0 5.5 0.43904033103267887 0.0011035296162000229
10 0.1 1.0 6.0 0.43218826759623324 0.0011604863902188475
10 0.1 1.0 6.5 0.42530898409342516 0.0011880379911663262
10 0.1 1.0 7.0 0.4190437229124824 0.0012267626034688534
10 0.1 1.0 7.5 0.41058816031061185 0.0012650629489809658
10 0.1 1.0 8.0 0.40480380262149435 0.001266222714101597
10 0.1 1.0 8.5 0.3988298193937445 0.0012685026058456856
10 0.1 1.0 9.0 0.39279600617222993 0.0013066866880633026
10 0.1 1.0 9.5 0.38802313131499344 0.0013464443803416814
10 0.1 1.0 10.0 0.38535681168153474 0.0012990607730588302
10 0.1 1.0 10.5 0.3798531375616145 0.0014088877794432076
10 0.1 1.0 11.0 0.37517516825376723 0.0013813379288643882
10 0.1 1.0 11.5 0.3689713866448265 0.0015364489843936785
10 0.1 1.0 12.0 0.36565839677978856 0.0016247459028846953
10 0.1 1.0 12.5 0.36293723516461407 0.0015259954611879245
10 0.1 1.0 13.0 0.36230451079044373 0.0015428911981468052
10 0.1 1.0 13.5 0.35816212963829286 0.0016752098183176565
10 0.1 1.0 14.0 0.3546271023386418 0.0016800504338553457
10 0.1 1.0 14.5 0.35233289079235686 0.0018365006695232357
10 0.1 1.0 15.0 0.3493526952459168 0.0017774291379163937
10 0.3 0.1 0.5 0.5273923579664797 0.0006219247926637385
10 0.3 0.1 1.0 0.5219596102967906 0.000639669264124315
10 0.3 0.1 1.5 0.49940441423678017 0.0008305359431061526
10 0.3 0.1 2.0 0.481923659597953 0.0009162140594354486
10 0.3 0.1 2.5 0.4694466085403398 0.000941644447055853
10 0.3 0.1 3.0 0.46056467964024295 0.0009419450547577085
10 0.3 0.1 3.5 0.4490976115023923 0.0010196642273888614
10 0.3 0.1 4.0 0.4393886738909473 0.0009999998125384752
10 0.3 0.1 4.5 0.43005694773928976 0.001048609182093688
10 0.3 0.1 5.0 0.422303751650425 0.0010571349422307497
10 0.3 0.1 5.5 0.41405171810413105 0.001090467811737109
10 0.3 0.1 6.0 0.4089594285614243 0.0011237917711482556
10 0.3 0.1 6.5 0.40249462034661937 0.001142511004084839
10 0.3 0.1 7.0 0.39647259966175313 0.0010763965637402614
10 0.3 0.1 7.5 0.39306506992290197 0.0010946417128564537
10 0.3 0.1 8.0 0.38691087672373053 0.0011212119773419914
10 0.3 0.1 8.5 0.38571574526096514 0.0011363424806975573
10 0.3 0.1 9.0 0.3794837367644327 0.0011309320957566392
10 0.3 0.1 9.5 0.3777166197153045 0.0011275461538160585
10 0.3 0.1 10.0 0.3737068051540406 0.0011722849456836757
10 0.3 0.1 10.5 0.3720729809404268 0.0011394087131009617
10 0.3 0.1 11.0 0.37058255890733843 0.0011515375522500274
