# This file contains the mean IPR and standard errors for the generalized Haldane-Shastry model with arbitrary interaction range α 
 for various parameters in m=0 for this disordered systems.
# Here N is the system size, hj is the magnetic field strength, δ is the position disorder strength and α is the interaction range parameter.
# Columns: N, hj, δ, α, mean_r_statistic, std_error
 
N, hj, δ, α, -log2(IPR), std_error
10 2.0 1.0 2.2 2.734263558085537 0.018070179132133053
10 2.0 1.0 2.4 2.6337980497377047 0.018620059728546655
10 2.0 1.0 2.6 2.5400203414493374 0.017935771755505578
10 2.0 1.0 2.8 2.4967674777895463 0.01704828832614436
10 2.0 1.0 3.0 2.417540363352607 0.01615375428650763
10 4.0 0.0 0.0 2.916435060334657 0.016426405548817382
10 4.0 0.0 0.2 2.8455365428111628 0.018789356372083094
10 4.0 0.0 0.4 2.7190445436641943 0.02029497979985498
10 4.0 0.0 0.6 2.62793183021441 0.021141712943479
10 4.0 0.0 0.8 2.4249261108673132 0.02034814800215192
10 4.0 0.0 1.0 2.2687878570989954 0.02137607591001498
10 4.0 0.0 1.2 2.1321215339495256 0.02045480975713981
10 4.0 0.0 1.4 1.9817564329668005 0.02017754600920267
10 4.0 0.0 1.6 1.8308364162247006 0.01989863263140916
10 4.0 0.0 1.8 1.6959181697876473 0.018653009989269678
10 4.0 0.0 2.0 1.6163705696686625 0.019344683757494287
10 4.0 0.0 2.2 1.54020526734508 0.018650625601983235
10 4.0 0.0 2.4 1.4369659685272178 0.01862556827765182
10 4.0 0.0 2.6 1.4047505079124247 0.018097778087335176
10 4.0 0.0 2.8 1.3517644244636264 0.01808674928204348
10 4.0 0.0 3.0 1.3021704848321518 0.017754079481552443
10 4.0 0.1 0.0 2.917924456585647 0.0170943322110156
10 4.0 0.1 0.2 2.831105434681386 0.01861628805146294
10 4.0 0.1 0.4 2.745430854575646 0.019678290613293167
10 4.0 0.1 0.6 2.576706067993111 0.02037343914247886
10 4.0 0.1 0.8 2.4360262678504534 0.02117218196029246
10 4.0 0.1 1.0 2.3174879007553573 0.021468345626186897
10 4.0 0.1 1.2 2.1420651842945553 0.020221186566755166
10 4.0 0.1 1.4 2.0025950604960316 0.020092462817425983
10 4.0 0.1 1.6 1.8423922633916523 0.020694207816084245
10 4.0 0.1 1.8 1.738455957389321 0.018466613971893607
10 4.0 0.1 2.0 1.6102560712627225 0.018470785545070166
10 4.0 0.1 2.2 1.501403610924002 0.01765078446262597
10 4.0 0.1 2.4 1.4426388713455471 0.018447148713838565
10 4.0 0.1 2.6 1.4248909140424086 0.01792650732671968
10 4.0 0.1 2.8 1.316352433226781 0.016976301715603253
10 4.0 0.1 3.0 1.3281591238837442 0.018393418364741804
10 4.0 0.3 0.0 2.8818762717453867 0.016475400942922616
10 4.0 0.3 0.2 2.8192767587690164 0.018135143761118768
10 4.0 0.3 0.4 2.7508882786833535 0.020002376270824015
10 4.0 0.3 0.6 2.632252066371884 0.021887875460596697
10 4.0 0.3 0.8 2.4508737415540973 0.020581088643937158
10 4.0 0.3 1.0 2.3232334566781976 0.02304317723444917
10 4.0 0.3 1.2 2.0966391186768574 0.01959330485994604
10 4.0 0.3 1.4 1.9619457319461875 0.019611145374791247
10 4.0 0.3 1.6 1.8661501664315676 0.01897702070349336
10 4.0 0.3 1.8 1.7064034734941118 0.01789880993265944
10 4.0 0.3 2.0 1.6380984534848604 0.018432049557994466
10 4.0 0.3 2.2 1.5975845285258659 0.01872591076182883
10 4.0 0.3 2.4 1.484678287358744 0.017650603268124346
10 4.0 0.3 2.6 1.4664742534302284 0.01782511349146862
10 4.0 0.3 2.8 1.4209375983038175 0.01757761356007111
10 4.0 0.3 3.0 1.3335640764411176 0.01690089828558088
10 4.0 0.5 0.0 2.8841720922340714 0.01643571326799674
10 4.0 0.5 0.2 2.825914787332836 0.018450563100871228
10 4.0 0.5 0.4 2.7613152001703307 0.019059719833640996
10 4.0 0.5 0.6 2.6077614693633664 0.020334352928993205
10 4.0 0.5 0.8 2.471794490385296 0.022056055136234414
10 4.0 0.5 1.0 2.365432631442399 0.022247061844249308
10 4.0 0.5 1.2 2.1772699925320977 0.021595788637184313
10 4.0 0.5 1.4 2.0007876753055163 0.01945089143022344
10 4.0 0.5 1.6 1.872829777247059 0.019252953748822518
10 4.0 0.5 1.8 1.787212373660511 0.01799570648734124
10 4.0 0.5 2.0 1.7039210335454793 0.01862569752398159
10 4.0 0.5 2.2 1.5893384230413155 0.01813050508897986
10 4.0 0.5 2.4 1.5484125737775163 0.0168052889684944
10 4.0 0.5 2.6 1.514841536394277 0.016467750027761418
10 4.0 0.5 2.8 1.4594202328893342 0.016053312201540573
10 4.0 0.5 3.0 1.4432370242560426 0.01650717932202069
10 4.0 0.8 0.0 2.912136291492948 0.017181104385037026
10 4.0 0.8 0.2 2.830585100224853 0.018404339850051764
10 4.0 0.8 0.4 2.764844085564705 0.02021340986758945
10 4.0 0.8 0.6 2.6843782913634002 0.02076835176977994
10 4.0 0.8 0.8 2.534286780620115 0.02147253576900776
10 4.0 0.8 1.0 2.3957924696878976 0.0216785024604585
10 4.0 0.8 1.2 2.222773777362774 0.01967098391869582
10 4.0 0.8 1.4 2.0695752450661957 0.017734120516027907
10 4.0 0.8 1.6 1.9529877506265179 0.018033111516877937
10 4.0 0.8 1.8 1.8863792157110268 0.018837912221408102
10 4.0 0.8 2.0 1.7588926229511095 0.01590161818465989
10 4.0 0.8 2.2 1.7047534057521199 0.0165503938809291
10 4.0 0.8 2.4 1.6428961620461908 0.015309434879994668
10 4.0 0.8 2.6 1.6450724395714251 0.015118703087036483
10 4.0 0.8 2.8 1.5810699950763825 0.014543702001879363
10 4.0 0.8 3.0 1.5795916815280202 0.015585389569797487
10 4.0 1.0 0.0 2.9380990909352707 0.016012598037366176
10 4.0 1.0 0.2 2.884432880998067 0.018925125307276025
10 4.0 1.0 0.4 2.832010104527833 0.020751695258393297
10 4.0 1.0 0.6 2.7090751902309376 0.02125997760516588
10 4.0 1.0 0.8 2.5745148378030973 0.02088493122844806
10 4.0 1.0 1.0 2.421305223317374 0.01957206690115845
10 4.0 1.0 1.2 2.2554478634892066 0.01916186219055648
10 4.0 1.0 1.4 2.1185039140350175 0.01783527324828094
10 4.0 1.0 1.6 2.000514449546702 0.016989831975356372
10 4.0 1.0 1.8 1.9075867958458932 0.015484120654861332
10 4.0 1.0 2.0 1.8164088968383638 0.015741464813460275
10 4.0 1.0 2.2 1.7572822454101815 0.01565228830345107
10 4.0 1.0 2.4 1.7288714329174717 0.01560117754185979
10 4.0 1.0 2.6 1.6906247313895548 0.01504965145589399
10 4.0 1.0 2.8 1.6311258422466317 0.014442178310345284
10 4.0 1.0 3.0 1.658914764984441 0.014181233436885444
12 0.0 0.0 0.0 5.099930800711046 0.0
12 0.0 0.0 0.2 3.942915312278944 0.0
12 0.0 0.0 0.4 4.804117825259429 0.0
12 0.0 0.0 0.6 4.817083861383136 0.0
12 0.0 0.0 0.8 4.973285423312054 0.0
12 0.0 0.0 1.0 4.886390448788114 0.0
12 0.0 0.0 1.2 4.926809099756 0.0
12 0.0 0.0 1.4 4.984572501691872 0.0
12 0.0 0.0 1.6 5.036630956571629 0.0
12 0.0 0.0 1.8 5.05727508049367 0.0
12 0.0 0.0 2.0 5.21184644367527 0.0
12 0.0 0.0 2.2 5.1346882655389825 0.0
12 0.0 0.0 2.4 5.182944613183829 0.0
12 0.0 0.0 2.6 5.083125631245084 0.0
12 0.0 0.0 2.8 5.111759844424044 0.0
12 0.0 0.0 3.0 5.120636304171673 0.0
12 0.0 0.1 0.0 8.247163069579296 5.553827615407435e-16
12 0.0 0.1 0.2 7.030781980408307 0.0011024531493185714
12 0.0 0.1 0.4 7.479408937684167 0.0007487426952515687
12 0.0 0.1 0.6 7.747518105976769 0.0005493352828291056
12 0.0 0.1 0.8 7.840341774008045 0.0009045274723583952
12 0.0 0.1 1.0 7.684980180965046 0.0008358814712626469
12 0.0 0.1 1.2 7.786437197574439 0.0009605540903089197
12 0.0 0.1 1.4 7.851214395315012 0.0008674365464361078
12 0.0 0.1 1.6 7.879348923987732 0.0010093189810128156
12 0.0 0.1 1.8 7.875996129676058 0.0010269037187340322
12 0.0 0.1 2.0 7.907528222162429 0.0010271227637792817
12 0.0 0.1 2.2 7.924383825388937 0.0010374463263680626
12 0.0 0.1 2.4 7.935896358235508 0.0010240214731354535
12 0.0 0.1 2.6 7.9406234819886325 0.0010003427883351422
12 0.0 0.1 2.8 7.93618388430649 0.0009903256505136239
12 0.0 0.1 3.0 7.942283537377282 0.0010836398965363718
12 0.0 0.3 0.0 8.247163069579296 5.553827615407435e-16
12 0.0 0.3 0.2 7.070013269834216 0.0015295144702757266
12 0.0 0.3 0.4 7.554240773851527 0.0008819160698089242
12 0.0 0.3 0.6 7.806214800497257 0.0006383428123776678
12 0.0 0.3 0.8 7.937107826095914 0.0006702654473948984
12 0.0 0.3 1.0 7.822348074992701 0.0008370453013823202
12 0.0 0.3 1.2 7.875565683248718 0.0007665064586775762
12 0.0 0.3 1.4 7.903843397231649 0.0008907217928576285
12 0.0 0.3 1.6 7.919405962279383 0.0011551995321375272
12 0.0 0.3 1.8 7.916117746342756 0.00146376638794499
12 0.0 0.3 2.0 7.904555190783967 0.0018584785806766144
12 0.0 0.3 2.2 7.872794679640467 0.0024182685192972076
12 0.0 0.3 2.4 7.833936789478291 0.0028984831462923297
12 0.0 0.3 2.6 7.80125969743668 0.003434929818100192
12 0.0 0.3 2.8 7.7621286580504085 0.0042329440995141614
12 0.0 0.3 3.0 7.708488166207748 0.005192364610046986
12 0.0 0.5 0.0 8.247163069579296 5.553827615407435e-16
12 0.0 0.5 0.2 7.082030534801011 0.0018046469455955342
12 0.0 0.5 0.4 7.573301729992521 0.0009587885853150605
12 0.0 0.5 0.6 7.792997319222812 0.0008671282274886965
12 0.0 0.5 0.8 7.866161279404996 0.0017145579455879517
12 0.0 0.5 1.0 7.788554333335321 0.001736400951912942
12 0.0 0.5 1.2 7.7851698511092895 0.002916717152493438
12 0.0 0.5 1.4 7.751681706274524 0.004141146779037457
12 0.0 0.5 1.6 7.7020456391990475 0.005574481605632462
12 0.0 0.5 1.8 7.629279086172113 0.006866134855241179
12 0.0 0.5 2.0 7.552466663635662 0.008116842459547703
12 0.0 0.5 2.2 7.451589390175324 0.009000328110733848
12 0.0 0.5 2.4 7.350938272111103 0.009848491786832348
12 0.0 0.5 2.6 7.2719680555217 0.010511834672932104
12 0.0 0.5 2.8 7.181222109036247 0.010478832066024867
12 0.0 0.5 3.0 7.106549846510462 0.011269523785679882
12 0.0 0.8 0.0 8.247163069579296 5.553827615407435e-16
12 0.0 0.8 0.2 6.988048088462228 0.0038218320250899096
12 0.0 0.8 0.4 7.432406908755119 0.004499043203107223
12 0.0 0.8 0.6 7.603371251134198 0.0058999923110380674
12 0.0 0.8 0.8 7.57021511759914 0.007615226148440272
12 0.0 0.8 1.0 7.466457171451552 0.008158903628630473
12 0.0 0.8 1.2 7.3897543181330185 0.009391984301305176
12 0.0 0.8 1.4 7.258426343752088 0.010496383626315864
12 0.0 0.8 1.6 7.176365200625278 0.01116353536810719
12 0.0 0.8 1.8 7.043097187150955 0.011706511284668144
12 0.0 0.8 2.0 6.960935099115845 0.012118328910043514
12 0.0 0.8 2.2 6.8528698180728975 0.01124863840102767
12 0.0 0.8 2.4 6.761619501298468 0.011253921540569126
12 0.0 0.8 2.6 6.71002476716957 0.011126087015692126
12 0.0 0.8 2.8 6.63205789332802 0.010451219780656653
12 0.0 0.8 3.0 6.582085894762667 0.009985927152488127
12 0.0 1.0 0.0 8.247163069579296 5.553827615407435e-16
12 0.0 1.0 0.2 6.863467306025709 0.00526387072693324
12 0.0 1.0 0.4 7.283806535934354 0.006149788988982825
12 0.0 1.0 0.6 7.392869926423079 0.008401327302383884
12 0.0 1.0 0.8 7.324704092312806 0.009990284390347673
12 0.0 1.0 1.0 7.223381551065058 0.011060048078906544
12 0.0 1.0 1.2 7.1082563861815435 0.011033311626195343
12 0.0 1.0 1.4 6.985387006612075 0.011706859724022932
12 0.0 1.0 1.6 6.844640360962313 0.01146727452877768
12 0.0 1.0 1.8 6.792465108621084 0.011232319804451845
12 0.0 1.0 2.0 6.715658905718725 0.011110339262027678
12 0.0 1.0 2.2 6.612604494430713 0.010164531311634752
12 0.0 1.0 2.4 6.5598752994709395 0.009817474797421753
12 0.0 1.0 2.6 6.490624965409484 0.009110174684309129
12 0.0 1.0 2.8 6.441655785882324 0.008761162695975865
12 0.0 1.0 3.0 6.392296322295931 0.007907305674649475
12 0.1 0.0 0.0 6.277642377764705 0.0058426538674925905
12 0.1 0.0 0.2 7.05022563672696 0.00111471679274541
12 0.1 0.0 0.4 7.580472936960758 0.0012589228423083405
12 0.1 0.0 0.6 7.982793923770152 0.002000678552067239
12 0.1 0.0 0.8 8.101101626349077 0.0013184798621785226
12 0.1 0.0 1.0 8.021748872959982 0.0017982260800548364
12 0.1 0.0 1.2 8.091205518628207 0.0016919815343404976
12 0.1 0.0 1.4 8.107610591790262 0.0012371026993827385
12 0.1 0.0 1.6 8.075812501729082 0.0012723437655648127
12 0.1 0.0 1.8 8.044622887896978 0.0014286034037989679
12 0.1 0.0 2.0 7.999390141970574 0.0012285209784763265
12 0.1 0.0 2.2 8.0316069903674 0.0011105918326232203
12 0.1 0.0 2.4 8.047206635226416 0.0010347066488184849
12 0.1 0.0 2.6 8.03893694552965 0.001245885182074661
12 0.1 0.0 2.8 8.055428458092358 0.0010614149921529565
12 0.1 0.0 3.0 8.049087047620734 0.00128004397582153
12 0.1 0.1 0.0 6.27734066569451 0.006117567195776176
12 0.1 0.1 0.2 7.064975271818293 0.00124915227772389
12 0.1 0.1 0.4 7.597389641386477 0.0013587103430624532
12 0.1 0.1 0.6 8.039450686589978 0.0017218047016804544
12 0.1 0.1 0.8 8.130422818189224 0.0009185354465278218
12 0.1 0.1 1.0 8.064666721118344 0.0013937967388960608
12 0.1 0.1 1.2 8.134677033515755 0.0010291983923742967
12 0.1 0.1 1.4 8.136777339343963 0.0007901823465408741
12 0.1 0.1 1.6 8.111777646120164 0.0008417495158822878
12 0.1 0.1 1.8 8.089685851789003 0.0010303350183688122
12 0.1 0.1 2.0 8.073363373465964 0.0008012572714382875
12 0.1 0.1 2.2 8.083386973008297 0.0007508710475538128
12 0.1 0.1 2.4 8.085255295058444 0.0006896039648368475
12 0.1 0.1 2.6 8.090049892717486 0.0006591841781826531
12 0.1 0.1 2.8 8.085514652062955 0.0007185995208414593
12 0.1 0.1 3.0 8.080698070139203 0.0006695678441312051
12 0.1 0.3 0.0 6.269359653310962 0.005927033489555643
12 0.1 0.3 0.2 7.082314924751547 0.0015929553261417432
12 0.1 0.3 0.4 7.676073939591646 0.0015459842056210836
12 0.1 0.3 0.6 8.118036226462074 0.0013382745406190196
12 0.1 0.3 0.8 8.152596121625315 0.0005464280669072982
12 0.1 0.3 1.0 8.116172537073398 0.000972793732321594
12 0.1 0.3 1.2 8.151834264702599 0.0007244361101556454
12 0.1 0.3 1.4 8.13969156089879 0.0006786931102894158
12 0.1 0.3 1.6 8.119903208092607 0.0007533214835391952
12 0.1 0.3 1.8 8.097915342146143 0.0009837100897144258
12 0.1 0.3 2.0 8.06821326548185 0.001228571377668236
12 0.1 0.3 2.2 8.03978336613072 0.0016596569667819906
12 0.1 0.3 2.4 8.007427810117651 0.0021683876913548166
12 0.1 0.3 2.6 7.971823313235913 0.0027509752992555103
12 0.1 0.3 2.8 7.924229311350265 0.0036978006489555917
12 0.1 0.3 3.0 7.873312069313313 0.004899702157955172
12 0.1 0.5 0.0 6.273982534490384 0.005801715784380957
12 0.1 0.5 0.2 7.088863592599799 0.0017040667255844868
12 0.1 0.5 0.4 7.718336099901527 0.0016990731554679744
12 0.1 0.5 0.6 8.11430024820436 0.001394206615776806
12 0.1 0.5 0.8 8.1149761584188 0.0012127095662524318
12 0.1 0.5 1.0 8.090457987533341 0.0015353359495708812
12 0.1 0.5 1.2 8.068087194881032 0.0026287872402304714
12 0.1 0.5 1.4 8.001754922870889 0.003989648122130439
12 0.1 0.5 1.6 7.934793732784124 0.005228008124792853
12 0.1 0.5 1.8 7.846487560282749 0.006904220734263393
12 0.1 0.5 2.0 7.73344691639639 0.008644126223480425
12 0.1 0.5 2.2 7.625629898375859 0.00970666682227698
12 0.1 0.5 2.4 7.518169964978217 0.01107947670613388
12 0.1 0.5 2.6 7.401031822328508 0.012040199327038006
12 0.1 0.5 2.8 7.2743484471466555 0.01323103553190715
12 0.1 0.5 3.0 7.13410899815005 0.014212396291099423
12 0.1 0.8 0.0 6.276166147626146 0.005797273770393775
12 0.1 0.8 0.2 6.994544559881979 0.003759337862486085
12 0.1 0.8 0.4 7.6498222447289255 0.004000938674551425
12 0.1 0.8 0.6 7.972771719091269 0.004776486010465306
12 0.1 0.8 0.8 7.888087318214084 0.0067272671175495555
12 0.1 0.8 1.0 7.7718418422402795 0.00890970791102242
12 0.1 0.8 1.2 7.6283735227327 0.010936564203622648
12 0.1 0.8 1.4 7.476690558434472 0.012222374286381218
12 0.1 0.8 1.6 7.3127675685748 0.013428656396285347
12 0.1 0.8 1.8 7.1793827157257475 0.013781080450141215
12 0.1 0.8 2.0 7.014958844165005 0.014461510311528768
12 0.1 0.8 2.2 6.88585647423837 0.014923109747712427
12 0.1 0.8 2.4 6.699183790557101 0.014858522180061288
12 0.1 0.8 2.6 6.55924021363418 0.014972398697297553
12 0.1 0.8 2.8 6.464226479040906 0.015204396727124033
12 0.1 0.8 3.0 6.325307742498183 0.014754986178379545
12 0.1 1.0 0.0 6.274161245432784 0.0059125864997909075
12 0.1 1.0 0.2 6.881520220227326 0.0051658444211786225
12 0.1 1.0 0.4 7.570397562898815 0.005221405481599105
12 0.1 1.0 0.6 7.785501307849549 0.008028878964038077
12 0.1 1.0 0.8 7.661072936366346 0.01047851357523574
12 0.1 1.0 1.0 7.468552365960831 0.012601698426050896
12 0.1 1.0 1.2 7.295845261134171 0.013726751739445861
12 0.1 1.0 1.4 7.123228178383239 0.014461640926324454
12 0.1 1.0 1.6 6.959081604475856 0.014412445584054641
12 0.1 1.0 1.8 6.813499075943958 0.014246756294631045
12 0.1 1.0 2.0 6.65318503800476 0.014098791121362564
12 0.1 1.0 2.2 6.539125453680669 0.013932184139618884
12 0.1 1.0 2.4 6.4023711366201965 0.01391361215604116
12 0.1 1.0 2.6 6.271420168669101 0.014019416185092974
12 0.1 1.0 2.8 6.126684426745615 0.012955092133555949
12 0.1 1.0 3.0 6.020065667940744 0.013100188712997427
12 0.3 0.0 0.0 6.610399366974111 0.004835760056918746
12 0.3 0.0 0.2 7.22983106260109 0.002132254477437807
12 0.3 0.0 0.4 7.834100569634801 0.002452801704583619
12 0.3 0.0 0.6 8.148875840719711 0.0007489867984960623
12 0.3 0.0 0.8 8.141670544713303 0.0006415158785051607
12 0.3 0.0 1.0 8.133132792799291 0.0007074754917037675
12 0.3 0.0 1.2 8.143182647451546 0.0008790920861370532
12 0.3 0.0 1.4 8.130668015950498 0.0009792580944623264
12 0.3 0.0 1.6 8.10614665975386 0.0010517706408289186
12 0.3 0.0 1.8 8.089135829057575 0.0010449602140057705
12 0.3 0.0 2.0 8.072420194486659 0.0010383948753983937
12 0.3 0.0 2.2 8.075712938682985 0.0010966976943924123
12 0.3 0.0 2.4 8.081368145844547 0.0009805778361337966
12 0.3 0.0 2.6 8.085239563355307 0.0010043967129751594
12 0.3 0.0 2.8 8.08871060235056 0.0011266176897643686
12 0.3 0.0 3.0 8.091383082863548 0.0010362243530110619
12 0.3 0.1 0.0 6.608365155297123 0.005157842236526891
12 0.3 0.1 0.2 7.2204097905124245 0.0021781654164029114
12 0.3 0.1 0.4 7.8420637706293865 0.0024039337327792856
12 0.3 0.1 0.6 8.152998262284127 0.0006611414289439554
12 0.3 0.1 0.8 8.143555002231842 0.0006782570592255445
12 0.3 0.1 1.0 8.13517702596896 0.0007063454225218468
12 0.3 0.1 1.2 8.14461177034565 0.0008832402076156958
12 0.3 0.1 1.4 8.129920941042469 0.001033858136582162
12 0.3 0.1 1.6 8.108248958051421 0.0010354908770084804
12 0.3 0.1 1.8 8.093321603760556 0.001160397318003531
12 0.3 0.1 2.0 8.07999196851292 0.0010790476232977585
12 0.3 0.1 2.2 8.076381991365482 0.001165766889549982
12 0.3 0.1 2.4 8.078989864281837 0.001097220153480015
12 0.3 0.1 2.6 8.083719134100066 0.0010467530688799433
12 0.3 0.1 2.8 8.082853628483 0.0010682390816095016
12 0.3 0.1 3.0 8.0784079549421 0.0011245389465884476
12 0.3 0.3 0.0 6.606283390135814 0.004960144709176153
12 0.3 0.3 0.2 7.2164297487835425 0.0021238287698052325
12 0.3 0.3 0.4 7.8673078024683045 0.002102932583578468
12 0.3 0.3 0.6 8.159530534239916 0.0006390052696972074
12 0.3 0.3 0.8 8.139722643850083 0.0007140791607178675
12 0.3 0.3 1.0 8.137478315569352 0.0007944363217033079
12 0.3 0.3 1.2 8.132970014380794 0.0010309556194182223
12 0.3 0.3 1.4 8.112399321234301 0.0011335028763163224
12 0.3 0.3 1.6 8.08883946486695 0.001310595803154603
12 0.3 0.3 1.8 8.062733373418702 0.0014900014244126052
12 0.3 0.3 2.0 8.04308820034173 0.00168443705140713
12 0.3 0.3 2.2 8.017267385933158 0.0020066974817935417
12 0.3 0.3 2.4 7.9838838985442 0.0028052122345874723
12 0.3 0.3 2.6 7.934611443633367 0.003645404575437161
12 0.3 0.3 2.8 7.881977973434323 0.004787987860636304
12 0.3 0.3 3.0 7.817975412456878 0.00596569018015455
12 0.3 0.5 0.0 6.610235068647533 0.0046672867319598865
12 0.3 0.5 0.2 7.19760214375729 0.00238046750029753
12 0.3 0.5 0.4 7.895059406539963 0.002124204198779727
12 0.3 0.5 0.6 8.14802372668135 0.0008700066307760414
12 0.3 0.5 0.8 8.121614658050918 0.0008905195274459467
12 0.3 0.5 1.0 8.108850274577934 0.001232843917154788
12 0.3 0.5 1.2 8.067573369207443 0.002119933768889473
12 0.3 0.5 1.4 7.999104801624295 0.0036907876634696816
12 0.3 0.5 1.6 7.928442643819844 0.0049967710980102385
12 0.3 0.5 1.8 7.826876753741463 0.0070214422112826564
12 0.3 0.5 2.0 7.707151859487121 0.009118809213036564
12 0.3 0.5 2.2 7.571302448220569 0.011278363207040914
12 0.3 0.5 2.4 7.446802957597357 0.012908993917520149
12 0.3 0.5 2.6 7.286338120996766 0.014637200857252801
12 0.3 0.5 2.8 7.129801909931743 0.016231007107139074
12 0.3 0.5 3.0 6.958606314968688 0.017966303508639377
12 0.3 0.8 0.0 6.611843803360414 0.00468343158428323
12 0.3 0.8 0.2 7.111533996151268 0.00400665609768615
12 0.3 0.8 0.4 7.8589855256192225 0.0036942455539415394
12 0.3 0.8 0.6 8.060425200382365 0.00290986720046984
12 0.3 0.8 0.8 8.000736898978145 0.004436729957114956
12 0.3 0.8 1.0 7.845601945309915 0.008154723822366476
12 0.3 0.8 1.2 7.666885936148473 0.010921446086032276
12 0.3 0.8 1.4 7.467175553149086 0.013168559830797288
12 0.3 0.8 1.6 7.284228063382198 0.014704311168418367
12 0.3 0.8 1.8 7.077762617132632 0.017222728815704514
12 0.3 0.8 2.0 6.8704805672226 0.018608044736572755
12 0.3 0.8 2.2 6.668359283220394 0.018581800884642074
12 0.3 0.8 2.4 6.452453520522055 0.018824683084871462
12 0.3 0.8 2.6 6.279799821197444 0.020192909811810277
12 0.3 0.8 2.8 6.128125427080085 0.019893467196698246
12 0.3 0.8 3.0 5.876457218750908 0.019559286961868223
12 0.3 1.0 0.0 6.605704156797728 0.004867008442482861
12 0.3 1.0 0.2 7.011107067156033 0.00542341632912651
12 0.3 1.0 0.4 7.803174705387476 0.005105740631650006
12 0.3 1.0 0.6 7.918219751582815 0.00665146093515073
12 0.3 1.0 0.8 7.782184351877767 0.0099245417743951
12 0.3 1.0 1.0 7.564067155920319 0.0125779258412084
12 0.3 1.0 1.2 7.296471235187672 0.01553969588634291
12 0.3 1.0 1.4 7.046254683259228 0.01728617913107519
12 0.3 1.0 1.6 6.84427205008434 0.01755925577486898
12 0.3 1.0 1.8 6.60898962780987 0.01767033432005555
12 0.3 1.0 2.0 6.4277749544021985 0.01842971766624112
12 0.3 1.0 2.2 6.209569995968123 0.018185256984078264
12 0.3 1.0 2.4 6.000309938218223 0.018333968655157514
12 0.3 1.0 2.6 5.851637713019522 0.0183119314697437
12 0.3 1.0 2.8 5.649034806882505 0.017588738409109034
12 0.3 1.0 3.0 5.549999206132398 0.01856012182500239
12 0.5 0.0 0.0 6.689766728996659 0.003934342348541124
12 0.5 0.0 0.2 7.36276353891486 0.0022844935857819887
12 0.5 0.0 0.4 7.907631128623881 0.0020099317559440564
12 0.5 0.0 0.6 8.080362718404334 0.0020227166750222884
12 0.5 0.0 0.8 8.060363175668478 0.0021267661271489827
12 0.5 0.0 1.0 8.03852544823253 0.0024859557979028607
12 0.5 0.0 1.2 8.018476631015972 0.0031021006691223417
12 0.5 0.0 1.4 7.989233483809781 0.0035874969045091485
12 0.5 0.0 1.6 7.9585110858517165 0.004002196018336245
12 0.5 0.0 1.8 7.924751745925623 0.004932117639759431
12 0.5 0.0 2.0 7.915264310028962 0.004988963316510264
12 0.5 0.0 2.2 7.903611237247742 0.005482258818152512
12 0.5 0.0 2.4 7.90041700537388 0.005620718542635672
12 0.5 0.0 2.6 7.916512134371768 0.005042490036901296
12 0.5 0.0 2.8 7.906374095882397 0.00605009697970233
12 0.5 0.0 3.0 7.909803651402633 0.005990653434089771
12 0.5 0.1 0.0 6.692616732583212 0.004001821754185521
12 0.5 0.1 0.2 7.358252994322682 0.0024950879896755112
12 0.5 0.1 0.4 7.910668820091418 0.0018279791348515225
12 0.5 0.1 0.6 8.083885458841394 0.002046415026894795
12 0.5 0.1 0.8 8.060793739515523 0.0020410505135135377
12 0.5 0.1 1.0 8.03735609455412 0.002511050326503556
12 0.5 0.1 1.2 8.02301402550365 0.0031225123506187424
12 0.5 0.1 1.4 7.9815357919519245 0.0034795434613819802
12 0.5 0.1 1.6 7.943448147468038 0.004366879148936393
12 0.5 0.1 1.8 7.924847730347878 0.0049275235520032665
12 0.5 0.1 2.0 7.90813005328395 0.005096176363545314
12 0.5 0.1 2.2 7.900005317911184 0.005839750355080064
12 0.5 0.1 2.4 7.89582905638446 0.006119427200141271
12 0.5 0.1 2.6 7.89330419378847 0.006194628040762867
12 0.5 0.1 2.8 7.904677098406185 0.005395671483894145
12 0.5 0.1 3.0 7.890042524057497 0.006028950141426569
12 0.5 0.3 0.0 6.685937410197254 0.003978528166140237
12 0.5 0.3 0.2 7.351197926295556 0.0026019798433467205
12 0.5 0.3 0.4 7.921292678211403 0.0018957454312089315
12 0.5 0.3 0.6 8.078112987260344 0.002079314921308072
12 0.5 0.3 0.8 8.061497250238112 0.00197807694442717
12 0.5 0.3 1.0 8.036103653707714 0.002566960277768781
12 0.5 0.3 1.2 8.00864974033748 0.0032141482844629692
12 0.5 0.3 1.4 7.968816630208446 0.0038215330180742147
12 0.5 0.3 1.6 7.916186316824163 0.004695606715417916
12 0.5 0.3 1.8 7.88422686526482 0.00545404576487138
12 0.5 0.3 2.0 7.8378163687201825 0.006523081977654673
12 0.5 0.3 2.2 7.808744097730183 0.007219908649015018
12 0.5 0.3 2.4 7.759491494639544 0.007789847801063024
12 0.5 0.3 2.6 7.682257783376185 0.00881546089950702
12 0.5 0.3 2.8 7.6186629444412715 0.009830914553319525
12 0.5 0.3 3.0 7.527709874903365 0.011197276812533912
12 0.5 0.5 0.0 6.688134965444372 0.003840285551929802
12 0.5 0.5 0.2 7.3287636010350905 0.0030238225536877604
12 0.5 0.5 0.4 7.922686327390302 0.00211693484534969
12 0.5 0.5 0.6 8.068395113337562 0.0020432708568610763
